InstrID,CountryCode,Identifier,Name,Exchange,Sector,SPDRIndx,MktCapType,FS_AsOfDate,FS_BVPS,FS_EPS,FS_DivRate,FS_GrowthGrade,FS_GrowthGradeYOY,Ratio_PE,Ratio_Beta,Ratio_PEG,Ratio_PEGY,Ratio_Current,Ratio_Quick,Ratio_DebtToFCF,Ratio_ROIC,Eval_ValuePrice_M,Eval_IRT_M,Eval_GrahamNumber,MktPrice_Date,MktPrice_Close,MktPrice_Change,MktPrice_Volume,MktPrice_VolumeAvg,MktPrice_52Wk_Lo,MktPrice_52Wk_Hi,MA10,MA10_ChangePcnt,MA30,MA30_ChangePcnt,MA50,MA50_ChangePcnt,MA150,MA150_ChangePcnt,MA200,MA200_ChangePcnt,RSI,RSI_ChangePcnt,SlowStoch_K,SlowStoch_D,SlowStoch_ChangePcnt,MACD,MACD_ChangePcnt,Jan_07_MktPrice_Close,Jan_07_MktPrice_Volume,Jan_14_MktPrice_Close,Jan_14_MktPrice_Volume
55092,US,GNRC,Generac Holdings Inc.,NYSE,Industrial Goods,,Mid,9/30/2015,6.5,1.68,6,62.9306,40.9081,17.4762,2.02,0.6169,0.3902,3.0371,1.6702,4.8171,0.1336,25.1495,9.0193,15.6748,12/31/2015,29.77,-0.79,751700,683090,26.88,48.94,29.89,-0.0006,30.57,-0.0006,30.34,0.0013,32.41,-0.0025,35.68,-0.0027,43.56,-0.1952,0.7328,0.7209,-0.09553,0.0816,-0.5121,28.03,854100,28.03,813800
1777,US,GNTX,Gentex Corp.,NASDAQ,Consumer Goods,,Mid,9/30/2015,5.07,1.01,0.34,92.6143,54.8675,15.8515,0.99,0.8162,0.7359,6.4201,4.9871,0.8922,0.1679,19.4617,8.0728,10.7339,12/31/2015,16.01,-0.28,1625500,1878237,14.88,18.69,16.07,0.0005,16.23,-0.0004,16.26,0,16.18,-0.0005,16.59,-0.0007,44.69,-0.2175,0.7147,0.8338,-0.16607,0.0549,-0.4359,14.14,3750700,13.6,6131400
3865,US,GOLD,Randgold Resources Limited,NASDAQ,Basic Materials,,Large,12/31/2014,32.87,2.06,0.6,44.6474,37.6528,30.0631,0.32,2.196,2.0507,1.9973,1.5075,0.0203,0.0793,21.8911,16.886,39.0324,12/31/2015,61.93,-0.12,275700,615453,55.52,85.26,61.42,-0.0004,61.6,0.0014,62.8,-0.0026,63.39,-0.0011,65.9,-0.0007,51.32,-0.0194,0.6551,0.6626,-0.00271,0.1623,-0.2561,65.74,1048300,61.03,666500
6467,US,GOOD,Gladstone Commercial Corporation,NASDAQ,Financial,,Small,9/30/2015,9.27,0.11,1.5,35.8194,26.8024,132.6364,0.87,-1,-1,11.1351,10.6686,-4.7344,0.0232,0.7037,31.6936,4.7899,12/31/2015,14.59,-0.21,162200,134917,14.5,18.77,14.69,-0.0017,14.52,0.0003,15.05,-0.0013,15.44,-0.0012,16.13,-0.0012,47.73,-0.1821,0.6738,0.6538,-0.09003,0.0417,-0.4318,14.43,102500,13.68,176600
221671,US,GOODN,Gladstone Commercial Corp.,NASDAQ,Conglomerates,,Mid,12/31/2014,11.4152,0.11,1.78,16.5032,17.8974,228.7273,-0.02,0,0,11.1351,0,-4.7245,0.0232,3.5939,19.7601,5.3153,12/31/2015,25.16,0,800,1423,25.11,25.83,25.19,-0.0003,25.24,-0.0002,25.32,-0.0004,25.46,-0.0002,25.52,-0.0001,43.78,0,0.5714,0.5447,-0.04,0.0021,-0.3232,25.39,5700,25.39,3200
221467,US,GOODO,Gladstone Commercial 7.50% Cumulative Redeemable Pref Shs se,NASDAQ,Conglomerates,,Mid,12/31/2014,11.4152,0.11,1.88,16.5032,17.8974,227.8182,0.04,0,0,11.1351,0,-4.7245,0.0232,3.5939,19.7383,5.3153,12/31/2015,25.06,0,0,1257,24.9,26.53,25.08,0.0008,25.17,-0.0001,25.2,-0.0002,25.22,-0.0001,25.27,0,45.07,0,0.4214,0.3918,0.01515,0.0033,0.9099,26,5800,25.8,100
221672,US,GOODP,Gladstone Commercial 7.75% Cumulative Conv Pref Shs Series A,NASDAQ,Conglomerates,,Mid,12/31/2014,11.4152,0.11,1.94,16.5032,17.8974,231.8182,0.13,0,0,11.1351,0,-4.7245,0.0232,3.5939,19.8344,5.3153,12/31/2015,25.5,0.07,300,940,24.21,25.91,25.28,0.0015,25.38,0.0003,25.34,0.0002,25.22,-0.0001,25.34,0,67.97,0.0829,0.5782,0.4122,0.32813,0.031,0.9905,25.56,2200,25.26,3600
246515,US,GOOG,"Alphabet, Inc.",NASDAQ,Industrial Goods,XLI,Large,9/30/2015,145.08,23.72,NULL,91.3365,87.1474,31.0586,1.03,2.4927,2.4927,4.8012,1.8581,0.1747,0.1377,500.4858,12.6839,278.261,12/31/2015,758.88,-12.12,1489600,1862740,492.55,776.6,755.42,0.0001,753.27,0.0015,737.68,0.003,646.54,0.0023,620.23,0.0016,51.98,-0.194,0.8002,0.7553,-0.11818,1.3791,-0.4496,726.39,2944300,714.72,2211900
45,US,GOOGL,Alphabet Inc.,NASDAQ,Technology,XLK,Large,6/30/2015,145.08,23.72,NULL,91.9968,87.6966,31.7142,0.91,2.5453,2.5453,4.8012,1.8581,0.1949,0.1377,895.6716,10.7785,278.261,12/31/2015,778.01,-12.29,1629300,1898223,497.06,793.96,773.35,0.0002,770.34,0.0014,758.22,0.0026,671.31,0.0023,641.32,0.0017,53.4,-0.1955,0.8195,0.8087,-0.11478,2.0085,-0.3719,741,3136300,731.39,2755700
378,US,GPC,Genuine Parts Company,NYSE,Services,XLY,Large,9/30/2015,22.84,4.64,2.46,47.0524,38.6923,18.5108,1.16,1.6096,1.2891,1.5604,0.5608,0.7331,0.1778,31.2419,12.5192,48.8313,12/31/2015,85.89,-0.98,548400,593757,81.19,106.52,85.76,-0.0015,87.7,-0.0008,88.35,0,87.39,-0.0003,88.77,-0.0005,44.84,-0.155,0.6884,0.5722,0.01394,0.265,-0.2708,80.88,801500,78.5,1020000
380,US,GPI,Group 1 Automotive Inc.,NYSE,Services,,Mid,9/30/2015,40.48,6.02,0.88,40.2511,32.1132,12.5748,1.12,0.7414,0.694,1.0588,0.2293,22.5867,-0.026,87.5713,7.1945,74.0474,12/31/2015,75.7,-0.29,115800,202020,74.61,94.72,76.08,-0.0046,78.93,-0.0017,81.51,-0.0031,86.81,-0.0005,86.03,-0.0003,38.65,-0.0441,0.3515,0.3469,-0.01117,0.1447,-0.164,62.94,561700,59.69,332500
382,US,GPK,Graphic Packaging Holding Company,NYSE,Consumer Goods,,Mid,9/30/2015,3.36,0.64,0.2,45.8194,16.0577,20.0469,2.42,0.565,0.5412,1.8042,0.9858,6.032,0.0453,10.8592,9.8208,6.9559,12/31/2015,12.83,-0.04,2672300,2511537,12.37,15.07,12.64,-0.0008,13.13,-0.0007,13.43,-0.0012,13.87,-0.0007,14.04,-0.0007,51.27,-0.0495,0.6403,0.4785,0.19378,0.0745,0.0525,12.36,3720400,12.09,4304200
384,US,GPN,Global Payments Inc.,NYSE,Services,,Large,8/31/2015,6.32,2.17,0.04,51.1207,49.8643,28.8986,1.05,2.2281,2.2179,1.095,0.2869,5.8194,0.1037,29.9389,13.8659,17.5663,12/31/2015,64.51,-0.75,1357800,2117013,39.19,71.45,64.92,-0.0018,68.8,-0.0027,68.56,-0.0003,60.2,0.0014,57.55,0.0016,35.58,-0.1079,0.2433,0.2423,-0.0577,0.0194,-0.6435,61.36,2336800,57.36,1955400
244256,US,GPP,Green Plains Partners LP,NASDAQ,Utilities,,Mid,12/31/2014,NULL,0.4,1.6,0,0,39.35,NULL,0,0,NULL,NULL,NULL,0.0513,1.9087,20.1051,NULL,12/31/2015,16.25,0.895,178500,113720,13.52,16.25,15,0.011,14.09,0.0079,14.11,0.0028,14.27,0.0011,14.27,0.0011,85.91,0.1394,0.8969,0.8418,0.05174,0.1375,0.8675,15.25,48200,14.64,86000
1231,US,GPRE,Green Plains Inc.,NASDAQ,Basic Materials,,Mid,9/30/2015,20.56,1.34,0.48,81.2895,40.6581,17.0896,1.2,0.1994,0.1946,1.7807,1.3166,2.737,0.1342,40.6186,7.7896,24.8975,12/31/2015,22.9,0.51,769000,733440,18.15,32.86,21.72,0.0085,21.8,0.0052,21.28,0.0028,22.92,-0.0029,24.77,-0.001,69.68,0.102,0.9116,0.8091,0.04993,0.2126,0.1856,19.21,791300,17.81,440600
231545,US,GPRO,"GoPro, Inc.",NASDAQ,Consumer Goods,,Mid,9/30/2015,2.72,1.22,NULL,63.3205,46.9925,14.7623,0.66,0.1542,0.1542,3.1806,1.9474,0.6005,0.2978,16.0754,8.4545,8.6408,12/31/2015,18.01,-0.39,5119200,7790500,17.31,66.19,18.3,-0.0044,18.78,-0.0051,21.54,-0.0113,39.3,-0.0063,41.25,-0.0027,44.38,-0.1012,0.584,0.5736,0.01304,0.1588,-0.1893,17,10091600,12.48,31571000
385,US,GPS,"The Gap, Inc.",NYSE,Services,XLY,Large,10/31/2015,6.78,2.44,0.92,39.1934,25.8109,10.123,1.09,6.407,1.91,1.9324,0.885,0.9406,0.2971,6.1731,9.0174,19.2931,12/31/2015,24.7,-0.54,3430600,5572457,24.95,43.33,25.23,-0.0063,26.05,-0.0004,26.43,-0.0019,31.7,-0.0029,33.92,-0.0026,35.33,-0.1786,0.2449,0.2995,-0.15234,-0.0212,-1.8133,26.74,11388300,23.22,7263800
388,US,GPX,GP Strategies Corp.,NYSE,Services,,Small,9/30/2015,12.27,1.15,NULL,72.5609,44.0897,21.8348,0.99,1.0363,1.0363,1.3727,1.2638,0.5159,0.1287,14.8282,11.385,17.8181,12/31/2015,25.11,-0.52,62600,62190,22.46,37.18,25.07,-0.0021,26.2,-0.0007,25.99,-0.0003,27.44,-0.0015,29.2,-0.0019,43.4,-0.183,0.608,0.4575,-0.06165,0.1215,-0.2526,23.77,47900,23.11,51900
390,US,GRA,W.R. Grace & Co.,NYSE,Basic Materials,,Large,9/30/2015,7.03,1.89,NULL,50.015,33.484,51.3122,1.11,2.6711,2.6711,1.4304,1.0777,-1.3056,0.1557,146.5359,11.3431,17.2902,12/31/2015,99.59,-0.63,244500,433577,85.01,104.52,98.18,0.0017,97.3,0.001,97.8,-0.0001,98.82,0.0001,98.49,0.0001,62.96,-0.0996,0.8896,0.9185,-0.04935,0.5209,-0.2072,92.15,408500,92.47,453100
6225,US,GRC,Gorman-Rupp Co.,AMEX,Industrial Goods,,Mid,9/30/2015,10.06,1.06,0.42,37.6709,34.2361,25.217,1.16,4.7669,3.6759,3.1192,1.5528,0,0.1207,13.1432,13.3631,15.4897,12/31/2015,26.73,-0.79,48300,43643,22.19,32.11,27.05,-0.0022,28.61,-0.0021,28.36,0.0008,26.59,-0.0003,27.05,-0.0005,36.7,-0.2484,0.5256,0.4323,-0.03817,0.0892,-0.4253,24.22,41900,22.85,39800
221322,US,GRFS,"Grifols, S.A.",NASDAQ,Conglomerates,,Large,12/31/2014,8.96,0.85,0.77,94.6859,81.8622,38.1176,0.99,1.0969,1.0266,2.6981,1.5698,0.8879,0.1175,37.8103,11.1127,13.0905,12/31/2015,16.2,-0.225,191000,483370,14.97,17.79,16.27,-0.0014,16.8,-0.0026,17.06,-0.0007,16.28,0.0001,16.33,0,40.97,-0.157,0.5452,0.3778,0.10211,0.0551,-0.2737,15.6,1067700,15.19,836900
37,US,GRMN,Garmin Ltd.,NASDAQ,Technology,XLY,Large,9/30/2015,16.87,2.79,2.04,1.8162,30.5032,13.1362,0.7,3.898,1.4694,2.4301,1.7639,0,0.0966,10.3305,11.1689,32.5425,12/31/2015,37.17,-0.14,1146900,1542810,32.28,55.93,36.52,0.002,36.92,0.0013,36.56,0.0019,39.2,-0.0014,41.07,-0.0014,59.63,-0.0543,0.8752,0.7512,0.08158,0.1957,-0.1048,34.9,1687100,33.17,1973300
231164,US,GRUB,GrubHub Inc.,NYSE,Services,,Mid,9/30/2015,9.11,0.44,NULL,89.0897,79.0769,53.7955,NULL,0.3586,0.3586,3.1803,2.1508,NULL,0.0361,57.1927,10.4973,9.4968,12/31/2015,24.2,-0.23,1051400,1543517,24.49,45.39,24.47,0.0025,24.95,-0.0015,25.27,-0.0053,28.99,-0.0037,32.47,-0.0032,44.47,-0.0637,0.5419,0.6896,-0.11952,0.077,-0.4769,22.85,2544700,21.95,3065400
397,US,GS,"The Goldman Sachs Group, Inc.",NYSE,Financial,XLF,Large,9/30/2015,169.84,15.22,2.6,16.6581,3.2051,11.8417,1.38,1.1949,1.0433,0,0,-24.2186,0.0423,73.5628,8.845,241.1674,12/31/2015,180.23,-1.78,1683600,2752713,171.86,218.4,180.87,-0.0033,184.84,-0.0019,187.14,-0.0006,194.02,-0.0009,194.95,-0.0003,44.29,-0.1019,0.602,0.584,-0.04884,0.5197,-0.3057,164.62,5604400,161.39,4256000
6470,US,GSBC,Great Southern Bancorp Inc.,NASDAQ,Financial,,Mid,9/30/2015,25.53,3.31,0.88,45.1303,41.3515,13.6737,0.87,0.488,0.4564,NULL,NULL,411.0612,0.0925,40.5721,8.0873,43.6044,12/31/2015,45.26,-1.52,30600,32653,35.3,52.01,46.63,-0.0054,48.62,-0.0033,49.03,-0.0009,44.29,0.0009,43.02,0.0008,30.32,-0.294,0.3969,0.4102,-0.19655,0.0106,-0.9247,43.49,20100,40.86,50100
401,US,GSH,Guangshen Railway Co. Ltd.,NYSE,Services,,Mid,12/31/2014,30.42,0.95,0.41,0,20.2639,26.0211,1.35,-1,-1,1.2762,1.0866,0,0.0243,4.8307,19.528,25.4996,12/31/2015,24.72,-0.04,6500,9637,19.01,34.8,25.08,-0.0048,25.39,-0.0002,25.22,0.0009,24.52,-0.0022,25.76,-0.0001,39.1,-0.0175,0.1878,0.3205,-0.15132,-0.1005,-0.0724,23.22,6100,23.8,5900
402,US,GSK,GlaxoSmithKline plc (ADR),NYSE,Healthcare,,Large,12/31/2014,2.93,6.01,2.33,0,8.6741,6.7138,1.22,1.3987,0.6352,1.1041,0.7047,6.8808,0.1387,13.3524,6.4666,19.905,12/31/2015,40.35,-0.69,2047500,2848390,37.56,48.81,40.44,0.0003,40.33,-0.0002,40.88,-0.0004,41.47,-0.0006,42.7,-0.001,47.96,-0.254,0.8246,0.8879,-0.10564,0.1306,-0.4218,39.01,4625400,40.28,3915200
51422,US,GSM,Ferroglobe PLC,NASDAQ,Basic Materials,,Mid,9/30/2015,5.83,0.34,0.32,43.1902,29.6058,31.6176,1.59,1.0203,0.9308,2.8451,1.5635,1.6963,0.0617,1.7194,27.3698,6.6783,12/31/2015,10.75,-0.24,11573200,1115267,9.18,21.12,10.92,0.0092,10.23,0.0039,10.85,-0.0036,13.94,-0.0041,15.5,-0.0026,49.89,-0.0691,0.5113,0.6861,-0.11081,0.0858,-0.5237,9.77,1166500,9.25,1306000
404,US,GT,The Goodyear Tire & Rubber Company,NASDAQ,Consumer Goods,XLY,Large,9/30/2015,6.92,10.26,0.24,32.9498,11.3835,3.0439,1.63,0.0221,0.0219,1.6309,1.0255,-9.5901,0.3117,313.3406,1.9594,39.9685,12/31/2015,32.67,-0.64,2095400,2682887,24.64,34.85,32.63,-0.002,33.51,0.0002,33.18,0.0001,31.39,0.0002,30.64,0.0011,45.41,-0.2055,0.6536,0.5153,0.10572,0.0945,-0.3078,28.71,4360000,28.41,5433400
2008,US,GTLS,Chart Industries Inc.,NASDAQ,Industrial Goods,,Mid,9/30/2015,28.3,1.77,NULL,71.1752,46.4103,10.1469,0.89,0.2177,0.2177,2.1011,1.2447,3.731,0.0776,35.9076,6.094,33.5715,12/31/2015,17.96,-0.23,320100,446747,17.19,40.55,18.24,-0.0011,19.28,-0.0023,19.47,-0.0038,24.83,-0.0039,27.94,-0.0031,42.21,-0.063,0.4013,0.529,-0.03395,0.0673,-0.3638,15.88,500200,15.7,493000
406,US,GTN,"Gray Television, Inc.",NYSE,Services,,Mid,9/30/2015,3.33,0.85,NULL,72.0908,17.0812,17.8588,3.59,1.0468,1.0468,2.1032,1.9534,12.1152,0.0725,6.1678,11.2405,7.9804,12/31/2015,16.3,0.57,521500,654087,9.61,17.6,15.67,0.003,16.15,-0.0003,16.1,0.0021,15.03,0.0002,14.8,0.0006,61,0.2378,0.7743,0.5641,0.16244,0.1378,0.3544,13.95,1336600,14.24,1015800
7121,US,GTS,Triple-S Management Corporation,NYSE,Financial,,Mid,9/30/2015,31.68,2.45,NULL,37.1036,40.8718,9.7592,0.51,60.995,60.995,NULL,NULL,1.886,0.0828,15.8344,7.3361,41.7895,12/31/2015,23.91,-0.5,75600,145670,17.83,26.5,24.22,-0.0006,24.88,-0.0022,23.91,0.0035,22.65,0,22.21,0.0007,41.76,-0.1984,0.7458,0.6918,-0.05387,0.0394,-0.5585,22.23,129500,21.75,106100
48857,US,GTWN,Georgetown Bancorp Inc.,NASDAQ,Financial,,Micro,9/30/2015,16.45,0.84,0.19,52.7511,25.3729,22.5238,0.33,-1,-1,NULL,NULL,20142,0.0284,1.4159,15.4758,17.6325,12/31/2015,18.92,0.25,700,1987,16.45,18.99,18.83,0.0001,18.75,0.0004,18.75,0.0004,18.44,0.0004,18.39,0.0003,54.81,0.3066,0.8502,0.8999,-0.01676,0.0029,1.5374,18.96,3900,18.89,2600
408,US,GTY,Getty Realty Corp.,NYSE,Financial,,Mid,9/30/2015,12.63,0.41,1,18.4573,28.4605,41.8293,0.52,-1,-1,1.5426,0.965,14.6084,0.0537,1.4553,24.3342,10.7941,12/31/2015,17.15,-0.27,142200,220687,15.44,19.08,17.35,-0.0018,17.16,0.0018,16.98,0.0002,16.62,0.0001,16.87,-0.0003,40.16,-0.2886,0.5314,0.5237,-0.16667,-0.0396,-1.5832,17.3,405700,17.16,228200
233038,US,GUA,Gulf Power Company,NYSE,,,Small,9/30/2015,NULL,25.37,NULL,0,4.2692,1.0102,NULL,NULL,0,1.2486,0.4499,-250.6218,NULL,5.8036,0.9791,NULL,12/31/2015,25.63,-0.02,1200,6030,25.21,25.96,25.64,0.0004,25.66,-0.0001,25.8,-0.0002,25.61,0,25.69,-0.0001,47.99,-0.0364,0.5584,0.5875,-0.03827,0.0136,-0.3602,25.7,3900,25.6,6000
410,US,GVA,Granite Construction Incorporated,NYSE,Industrial Goods,,Mid,9/30/2015,19.93,1.23,0.52,0,17.9872,33.813,1.12,1.5405,1.4575,2.0962,1.4185,-7.108,0.0312,6.3543,29.0209,23.4854,12/31/2015,42.91,-1.2,149600,235097,29.94,44.25,42.88,-0.001,41.42,0.0041,39.02,0.0054,35.76,0.0013,35.79,0.0014,53.03,-0.2579,0.8452,0.8946,-0.12263,-0.0226,-1.2045,38.95,287800,36.94,642000
233047,US,GWB,Great Western Bancorp. Inc.,NYSE,Conglomerates,,Mid,9/30/2015,26.94,1.9,0.56,36.9733,16.9209,15.2737,NULL,3.0732,2.2136,NULL,NULL,0.2749,0.0631,5.0205,14.1725,33.9365,12/31/2015,29.02,-0.46,328500,548977,20.15,30.76,29.51,-0.0052,30.05,-0.0012,29.38,0.0018,26.44,0.0015,25.54,0.0013,30.3,-0.2612,0.2703,0.3372,-0.2891,-0.0742,-0.8989,26.81,311900,25.36,444300
16206,US,GWLIF,Great-West Lifeco Inc.,OTC Markets,Services,,Large,12/31/2014,14.27,1.98,0.98,33.6271,29.3429,12.5758,1.29,1.1819,0.8625,NULL,NULL,0.9504,0.1152,13.7349,8.4364,25.2137,12/31/2015,24.9,-0.32,300,1497,24.62,31.18,25.08,-0.0012,25.86,-0.0022,26.04,-0.0005,26.7,-0.001,27.49,-0.0007,38.08,-0.1721,0.5355,0.4917,-0.19746,0.0555,-0.3533,23.54,500,22.58,100
247370,US,GWLLY,Great Wall Motor Company Ltd. [GWLLY],OTC Markets,,,Large,12/31/2014,6.67,1.46,0.85,40.2788,50.7404,7.9452,0.2,0.2501,0.2032,NULL,NULL,NULL,0.2586,10.899,4.6908,14.8023,12/31/2015,11.6,0.02,33500,54810,11.6,77.34,11.91,-0.0054,12.24,-0.0025,12.36,-0.0398,29.9,-0.0115,40.08,-0.0064,33.23,0.0323,0.0993,0.1489,-0.21797,0.0239,-0.4032,10.06,19100,9.25,93500
413,US,GWR,Genesee & Wyoming Inc.,NYSE,Services,,Mid,9/30/2015,42.69,3.94,NULL,86.3729,54.109,13.6269,1.84,0.691,0.691,1.1813,1.0641,14.0687,0.0774,61.8575,7.5998,61.518,12/31/2015,53.69,-0.39,762300,876040,50.28,104.9,52.98,0.0012,59.61,-0.0084,62.73,-0.0039,68.27,-0.0028,74.55,-0.0034,43.4,-0.0623,0.6881,0.4765,0.18677,0.9426,-0.0531,48.52,2338300,48.01,840800
163713,US,GWRE,"Guidewire Software, Inc.",NYSE,Technology,,Mid,10/31/2015,9.31,0.16,NULL,54.4284,28.5705,362.4375,1.25,-1,-1,6.337,2.761,0,0.0126,20.1403,19.9192,5.7893,12/31/2015,60.16,-1.24,285000,391220,47.61,59.75,59.79,0.0007,59.62,0.0015,58.92,0.0016,55.85,0.0014,54.81,0.0006,51.37,-0.21,0.7833,0.811,-0.14721,0.1887,-0.421,56.74,554400,56.23,539200
414,US,GWW,"W.W. Grainger, Inc.",NYSE,Services,XLI,Large,9/30/2015,50.36,11.36,4.68,61.9786,53.8494,17.8336,0.73,1.2821,1.0995,2.352,1.1579,2.5361,0.2154,86.5753,11.5993,113.4549,12/31/2015,202.59,-2.11,494100,663960,190.83,255.22,201.54,0.0029,198.83,0.0016,201.84,0.0001,218.8,-0.0011,224.57,-0.0008,55.55,-0.1498,0.8122,0.8598,-0.03886,0.9113,-0.3374,197.13,544100,188.96,692900
415,US,GXP,Great Plains Energy Incorporated,NYSE,Utilities,,Mid,9/30/2015,23.37,1.35,1.05,29.8921,30.4701,20.2296,0.52,2.4373,1.6664,0.6714,0.3985,-49.5197,0.0495,9.7131,13.003,26.6433,12/31/2015,27.31,-0.47,746700,970003,24.16,29.56,27.36,0.0009,26.92,0.0008,27.02,-0.0004,26.12,0.0003,26.19,0.0001,53.07,-0.2878,0.8664,0.9317,-0.0856,0.0764,-0.462,27.24,1150500,27.21,2795700
3814,US,GYRO,"Gyrodyne, LLC",NASDAQ,Financial,,Micro,6/30/2015,61.14,0.03,NULL,8.359,8.6485,851.6667,0.57,-1,-1,0.8111,0.2014,-2.5624,0.0398,21.3836,13.9276,6.4241,12/31/2015,25.55,0.3,2300,6727,2.8,33.75,25.4,-0.0026,26.3,-0.0013,26.65,-0.0015,16.8,0.009,13.57,0.008,44.82,0.4114,0.1976,0.2259,-0.0668,0.0274,3.674,26.5,5600,26.84,1000
52508,US,H,Hyatt Hotels Corporation,NYSE,Services,,Large,9/30/2015,31.41,1.83,NULL,42.8141,23.3013,24.9617,1.28,0.3668,0.3668,2.3411,1.8411,4.8136,0.0637,17.0726,15.8716,35.9626,12/31/2015,47.02,-0.97,414400,605913,45.86,61.26,48.14,-0.0034,48.73,-0.0018,49.49,-0.0016,52.34,-0.0013,53.92,-0.0011,36.56,-0.1922,0.3677,0.5261,-0.28109,-0.0213,-1.2248,42.63,821100,38.67,1392100
3651,US,HA,Hawaiian Holdings Inc.,NASDAQ,Services,,Mid,9/30/2015,8.46,2.46,NULL,51.9829,43.7543,14.3618,1.59,3.1019,3.1019,0.8597,0.4554,-5.7648,0.0768,66.3323,6.1899,21.6393,12/31/2015,35.33,-1.15,923000,1024710,18.71,39.41,37.05,-0.0086,37.37,-0.0002,36.6,0.0022,28.37,0.0026,27.01,0.0026,26.24,-0.2727,0.1549,0.2118,-0.31899,-0.3266,-0.5145,32.28,1628600,31.21,1456100
235184,US,HABT,"The Habit Restaurants, Inc.",NASDAQ,Conglomerates,,Small,9/30/2015,1.73,0.19,NULL,35.609,42.5962,124.8421,NULL,NULL,NULL,3.3082,3.1856,-88.091,0.0163,3.0977,96.8627,2.7195,12/31/2015,23.06,-0.14,171600,233087,21.41,38.34,23.43,-0.0041,23.59,-0.001,23.85,-0.0011,26.58,-0.003,28.44,-0.0012,37.95,-0.0707,0.2311,0.3651,-0.37564,-0.0308,-9.4311,23.19,259100,22.95,299300
421,US,HAE,Haemonetics Corporation,NYSE,Healthcare,,Mid,9/30/2015,16.14,0.49,NULL,0,18.3077,65.7959,0.94,-1,-1,3.0159,1.6875,77.543,0.0134,2.5243,30.3101,13.3395,12/31/2015,32.24,-0.67,162400,225423,32.06,44.46,31.96,0.002,32.08,-0.0007,32.44,0.0001,36.12,-0.0017,37.7,-0.0016,52.92,-0.2684,0.8036,0.8026,-0.14286,0.1872,-0.2805,30.88,234800,30.29,231200
7370,US,HAFC,Hanmi Financial Corporation,NASDAQ,Financial,,Mid,9/30/2015,13.64,1.4,0.56,12.3301,30.906,16.9429,0.33,0.3858,0.3661,NULL,NULL,839.25,0.103,15.3716,9.7297,20.7282,12/31/2015,23.72,-0.19,250200,299147,19.99,27.8,24.11,-0.0011,24.88,-0.0041,25.6,-0.0021,25.1,0.0004,24.17,0.0006,39.07,-0.0808,0.5843,0.6305,-0.10778,0.0965,-0.3418,22.91,230800,21.37,142700
4409,US,HAIN,"The Hain Celestial Group, Inc.",NASDAQ,Consumer Goods,,Mid,9/30/2015,15.87,1.74,NULL,85.4145,53.3291,23.2126,1.11,0.838,0.838,2.5743,1.4013,6.2932,0.0658,66.3801,8.8067,24.9261,12/31/2015,40.39,-0.49,1377100,1823487,38.41,70.15,41.15,-0.0006,40.67,0,43.37,-0.0054,55.83,-0.0027,57.54,-0.002,44.06,-0.1142,0.6064,0.7289,-0.09586,0.1232,-0.4777,36.95,2302600,36.5,1723600
422,US,HAL,Halliburton Company,NYSE,Basic Materials,XLE,Large,9/30/2015,18.27,0.3,0.72,70.5299,34.985,113.4667,0.96,4.4202,4.083,2.5613,1.7467,9.2978,0.1661,2.2735,40.6499,11.1051,12/31/2015,34.04,-0.09,6187800,12243770,33.56,48.04,34.26,-0.0053,36.83,-0.0037,37.54,-0.0019,39.45,-0.0019,41.1,-0.0009,36.56,-0.0203,0.1659,0.2243,-0.07407,0.0398,0.3932,32.91,11026600,31.84,13886700
3538,US,HALL,Hallmark Financial Services Inc.,NASDAQ,Financial,,Small,9/30/2015,12.9,1.14,NULL,21.4017,33.7521,10.2544,0.7,0.2057,0.2057,NULL,NULL,2.7132,0.0552,10.7978,6.8254,18.1902,12/31/2015,11.69,-0.42,56000,56453,10.81,13.16,12.03,-0.0058,12.29,-0.0016,12.43,-0.001,11.78,0.0003,11.62,0.0002,38.68,-0.2061,0.4816,0.4481,-0.11373,-0.0026,-1.0698,11.22,93500,10.71,217400
423,US,HAR,"Harman International Industries, Incorporated",NYSE,Consumer Goods,XLY,Large,9/30/2015,30.39,4.86,1.4,74.9647,39.0417,19.3848,0.62,0.3999,0.3879,1.3907,0.7893,2.9327,0.1179,156.4965,8.1227,57.6467,12/31/2015,94.21,-0.56,465700,644110,91.77,146.49,92.39,-0.0009,96.78,-0.0018,100.52,-0.0019,106.01,-0.0017,112.68,-0.0019,51.48,-0.0558,0.7901,0.6056,0.06791,0.9333,-0.0725,87.24,1330700,82.21,1714500
424,US,HAS,Hasbro Inc.,NASDAQ,Consumer Goods,XLY,Large,9/30/2015,12.03,3.52,1.84,34.9754,34.8697,19.1364,1.18,6.5536,3.387,2.5296,1.8493,4.5745,0.1524,25.0009,12.5944,30.8671,12/31/2015,67.36,-0.14,889400,1436437,51.91,83.15,67.01,-0.0028,70.29,-0.0035,73.11,-0.0015,75.09,-0.0004,73.35,0.0004,42.09,-0.0294,0.4655,0.4308,-0.01814,0.4113,-0.0812,69.12,1806500,70.2,1346300
